"Site","Stream","precip","Date"
"SC16","Sycamore Creek",0,2018-12-05
"TC17","Turkey Creek",0,2018-12-05
"WC18","Walnut Creek",0,2018-12-05
"BDB1","Beaverdam Branch",0,2018-12-06
"BB2","Big Branch",0,2018-12-06
"BBS3","Big Branch South",0,2018-12-06
"CC4","Crabtree Creek",0,2018-12-06
"CC5","Crabtree Creek",0,2018-12-06
"HSC6","Hare Snipe Creek",0,2018-12-06
"HC7","House Creek",0,2018-12-06
"LBC8","Little Brier Creek",0,2018-12-06
"MC9","Marsh Creek",0,2018-12-06
"MC10","Mine Creek",0,2018-12-06
"PC11","Perry Creek",0,2018-12-06
"PHB12","Pigeon House Branch",0,2018-12-06
"RC13","Richland Creek",0,2018-12-06
"RC14","Richland Creek-WF",0,2018-12-06
"RB15","Rocky Branch",0,2018-12-06
"SC16","Sycamore Creek",0,2018-12-06
"TC17","Turkey Creek",0,2018-12-06
"WC18","Walnut Creek",0,2018-12-06
"BDB1","Beaverdam Branch",0,2018-12-07
"BB2","Big Branch",0,2018-12-07
"BBS3","Big Branch South",0,2018-12-07
"CC4","Crabtree Creek",0,2018-12-07
"CC5","Crabtree Creek",0,2018-12-07
"HSC6","Hare Snipe Creek",0,2018-12-07
"HC7","House Creek",0,2018-12-07
"LBC8","Little Brier Creek",0,2018-12-07
"MC9","Marsh Creek",0,2018-12-07
"MC10","Mine Creek",0,2018-12-07
"PC11","Perry Creek",0,2018-12-07
"PHB12","Pigeon House Branch",0,2018-12-07
"RC13","Richland Creek",0,2018-12-07
"RC14","Richland Creek-WF",0,2018-12-07
"RB15","Rocky Branch",0,2018-12-07
"SC16","Sycamore Creek",0,2018-12-07
"TC17","Turkey Creek",0,2018-12-07
"WC18","Walnut Creek",0,2018-12-07
"BDB1","Beaverdam Branch",0,2018-12-08
"BB2","Big Branch",0,2018-12-08
"BBS3","Big Branch South",0,2018-12-08
"CC4","Crabtree Creek",0,2018-12-08
"CC5","Crabtree Creek",0,2018-12-08
"HSC6","Hare Snipe Creek",0,2018-12-08
"HC7","House Creek",0,2018-12-08
"LBC8","Little Brier Creek",0,2018-12-08
"MC9","Marsh Creek",0,2018-12-08
"MC10","Mine Creek",0,2018-12-08
"PC11","Perry Creek",0,2018-12-08
"PHB12","Pigeon House Branch",0,2018-12-08
"RC13","Richland Creek",0,2018-12-08
"RC14","Richland Creek-WF",0,2018-12-08
"RB15","Rocky Branch",0,2018-12-08
"SC16","Sycamore Creek",0,2018-12-08
"TC17","Turkey Creek",0,2018-12-08
"WC18","Walnut Creek",0,2018-12-08
"BDB1","Beaverdam Branch",14.3380002975464,2018-12-09
"BB2","Big Branch",14.3800001144409,2018-12-09
"BBS3","Big Branch South",24.3250007629395,2018-12-09
"CC4","Crabtree Creek",13.3489999771118,2018-12-09
"CC5","Crabtree Creek",19.1840000152588,2018-12-09
"HSC6","Hare Snipe Creek",13.3489999771118,2018-12-09
"HC7","House Creek",14.3380002975464,2018-12-09
"LBC8","Little Brier Creek",13.4940004348755,2018-12-09
"MC9","Marsh Creek",19.1840000152588,2018-12-09
"MC10","Mine Creek",14.3380002975464,2018-12-09
"PC11","Perry Creek",18.0869998931885,2018-12-09
"PHB12","Pigeon House Branch",13.6269998550415,2018-12-09
"RC13","Richland Creek",13.3489999771118,2018-12-09
"RC14","Richland Creek-WF",12.8870000839233,2018-12-09
"RB15","Rocky Branch",18.8040008544922,2018-12-09
"SC16","Sycamore Creek",13.3489999771118,2018-12-09
"TC17","Turkey Creek",13.3489999771118,2018-12-09
"WC18","Walnut Creek",28.1830005645752,2018-12-09
"BDB1","Beaverdam Branch",43.1889991760254,2018-12-10
"BB2","Big Branch",46.6139984130859,2018-12-10
"BBS3","Big Branch South",35.5299987792969,2018-12-10
"CC4","Crabtree Creek",40.2599983215332,2018-12-10
"CC5","Crabtree Creek",33.9370002746582,2018-12-10
"HSC6","Hare Snipe Creek",40.2599983215332,2018-12-10
"HC7","House Creek",43.1889991760254,2018-12-10
"LBC8","Little Brier Creek",39.9529991149902,2018-12-10
"MC9","Marsh Creek",33.9370002746582,2018-12-10
"MC10","Mine Creek",43.1889991760254,2018-12-10
"PC11","Perry Creek",33.0880012512207,2018-12-10
"PHB12","Pigeon House Branch",44.2700004577637,2018-12-10
"RC13","Richland Creek",40.2599983215332,2018-12-10
"RC14","Richland Creek-WF",30.9209995269775,2018-12-10
"RB15","Rocky Branch",38.7480010986328,2018-12-10
"SC16","Sycamore Creek",40.2599983215332,2018-12-10
"TC17","Turkey Creek",40.2599983215332,2018-12-10
"WC18","Walnut Creek",33.1349983215332,2018-12-10
"BDB1","Beaverdam Branch",5.89699983596802,2018-12-11
"BB2","Big Branch",4.40700006484985,2018-12-11
"BBS3","Big Branch South",5.05999994277954,2018-12-11
"CC4","Crabtree Creek",6.54699993133545,2018-12-11
"CC5","Crabtree Creek",3.85899996757507,2018-12-11
"HSC6","Hare Snipe Creek",6.54699993133545,2018-12-11
"HC7","House Creek",5.89699983596802,2018-12-11
"LBC8","Little Brier Creek",10.2609996795654,2018-12-11
"MC9","Marsh Creek",3.85899996757507,2018-12-11
"MC10","Mine Creek",5.89699983596802,2018-12-11
"PC11","Perry Creek",3.73000001907349,2018-12-11
"PHB12","Pigeon House Branch",4.68300008773804,2018-12-11
"RC13","Richland Creek",6.54699993133545,2018-12-11
"RC14","Richland Creek-WF",3.40199995040894,2018-12-11
"RB15","Rocky Branch",6.29500007629395,2018-12-11
"SC16","Sycamore Creek",6.54699993133545,2018-12-11
"TC17","Turkey Creek",6.54699993133545,2018-12-11
"WC18","Walnut Creek",4.27799987792969,2018-12-11
"BDB1","Beaverdam Branch",0,2018-12-12
"BB2","Big Branch",0,2018-12-12
"BBS3","Big Branch South",0,2018-12-12
"CC4","Crabtree Creek",0,2018-12-12
"CC5","Crabtree Creek",0,2018-12-12
"HSC6","Hare Snipe Creek",0,2018-12-12
"HC7","House Creek",0,2018-12-12
"LBC8","Little Brier Creek",0,2018-12-12
"MC9","Marsh Creek",0,2018-12-12
"MC10","Mine Creek",0,2018-12-12
"PC11","Perry Creek",0,2018-12-12
"PHB12","Pigeon House Branch",0,2018-12-12
"RC13","Richland Creek",0,2018-12-12
"RC14","Richland Creek-WF",0,2018-12-12
"RB15","Rocky Branch",0,2018-12-12
"SC16","Sycamore Creek",0,2018-12-12
"TC17","Turkey Creek",0,2018-12-12
"WC18","Walnut Creek",0,2018-12-12
"BDB1","Beaverdam Branch",0,2018-12-13
"BB2","Big Branch",0,2018-12-13
"BBS3","Big Branch South",0,2018-12-13
"CC4","Crabtree Creek",0,2018-12-13
"CC5","Crabtree Creek",0,2018-12-13
"HSC6","Hare Snipe Creek",0,2018-12-13
"HC7","House Creek",0,2018-12-13
"LBC8","Little Brier Creek",0,2018-12-13
"MC9","Marsh Creek",0,2018-12-13
"MC10","Mine Creek",0,2018-12-13
"PC11","Perry Creek",0,2018-12-13
"PHB12","Pigeon House Branch",0,2018-12-13
"RC13","Richland Creek",0,2018-12-13
"RC14","Richland Creek-WF",0,2018-12-13
"RB15","Rocky Branch",0,2018-12-13
"SC16","Sycamore Creek",0,2018-12-13
"TC17","Turkey Creek",0,2018-12-13
"WC18","Walnut Creek",0,2018-12-13
"BDB1","Beaverdam Branch",0.0560000017285347,2018-12-14
"BB2","Big Branch",0.0020000000949949,2018-12-14
"BBS3","Big Branch South",1.79700005054474,2018-12-14
"CC4","Crabtree Creek",0.103000000119209,2018-12-14
"CC5","Crabtree Creek",0.883000016212463,2018-12-14
"HSC6","Hare Snipe Creek",0.103000000119209,2018-12-14
"HC7","House Creek",0.0560000017285347,2018-12-14
"LBC8","Little Brier Creek",0.0240000002086163,2018-12-14
"MC9","Marsh Creek",0.883000016212463,2018-12-14
"MC10","Mine Creek",0.0560000017285347,2018-12-14
"PC11","Perry Creek",0.323000013828278,2018-12-14
"PHB12","Pigeon House Branch",1.05599999427795,2018-12-14
"RC13","Richland Creek",0.103000000119209,2018-12-14
"RC14","Richland Creek-WF",0,2018-12-14
"RB15","Rocky Branch",3.23699998855591,2018-12-14
"SC16","Sycamore Creek",0.103000000119209,2018-12-14
"TC17","Turkey Creek",0.103000000119209,2018-12-14
"WC18","Walnut Creek",0.648999989032745,2018-12-14
"BDB1","Beaverdam Branch",26.7059993743896,2018-12-15
"BB2","Big Branch",26.8099994659424,2018-12-15
"BBS3","Big Branch South",26.7390003204346,2018-12-15
"CC4","Crabtree Creek",26.0179996490479,2018-12-15
"CC5","Crabtree Creek",26.80299949646,2018-12-15
"HSC6","Hare Snipe Creek",26.0179996490479,2018-12-15
"HC7","House Creek",26.7059993743896,2018-12-15
"LBC8","Little Brier Creek",23.3400001525879,2018-12-15
"MC9","Marsh Creek",26.80299949646,2018-12-15
"MC10","Mine Creek",26.7059993743896,2018-12-15
"PC11","Perry Creek",28.6229991912842,2018-12-15
"PHB12","Pigeon House Branch",26.2299995422363,2018-12-15
"RC13","Richland Creek",26.0179996490479,2018-12-15
"RC14","Richland Creek-WF",24.9890003204346,2018-12-15
"RB15","Rocky Branch",25.8439998626709,2018-12-15
"SC16","Sycamore Creek",26.0179996490479,2018-12-15
"TC17","Turkey Creek",26.0179996490479,2018-12-15
"WC18","Walnut Creek",28.136999130249,2018-12-15
"BDB1","Beaverdam Branch",4.06099987030029,2018-12-16
"BB2","Big Branch",2.59200000762939,2018-12-16
"BBS3","Big Branch South",2.30399990081787,2018-12-16
"CC4","Crabtree Creek",4.39300012588501,2018-12-16
"CC5","Crabtree Creek",2.125,2018-12-16
"HSC6","Hare Snipe Creek",4.39300012588501,2018-12-16
"HC7","House Creek",4.06099987030029,2018-12-16
"LBC8","Little Brier Creek",2.97699999809265,2018-12-16
"MC9","Marsh Creek",2.125,2018-12-16
"MC10","Mine Creek",4.06099987030029,2018-12-16
"PC11","Perry Creek",2.48200011253357,2018-12-16
"PHB12","Pigeon House Branch",2.5699999332428,2018-12-16
"RC13","Richland Creek",4.39300012588501,2018-12-16
"RC14","Richland Creek-WF",3.24499988555908,2018-12-16
"RB15","Rocky Branch",2.41000008583069,2018-12-16
"SC16","Sycamore Creek",4.39300012588501,2018-12-16
"TC17","Turkey Creek",4.39300012588501,2018-12-16
"WC18","Walnut Creek",2.27600002288818,2018-12-16
"BDB1","Beaverdam Branch",0,2018-12-17
"BB2","Big Branch",0,2018-12-17
"BBS3","Big Branch South",0,2018-12-17
"CC4","Crabtree Creek",0,2018-12-17
"CC5","Crabtree Creek",0,2018-12-17
"HSC6","Hare Snipe Creek",0,2018-12-17
"HC7","House Creek",0,2018-12-17
"LBC8","Little Brier Creek",0,2018-12-17
"MC9","Marsh Creek",0,2018-12-17
"MC10","Mine Creek",0,2018-12-17
"PC11","Perry Creek",0,2018-12-17
"PHB12","Pigeon House Branch",0,2018-12-17
"RC13","Richland Creek",0,2018-12-17
"RC14","Richland Creek-WF",0,2018-12-17
"RB15","Rocky Branch",0,2018-12-17
"SC16","Sycamore Creek",0,2018-12-17
"TC17","Turkey Creek",0,2018-12-17
"WC18","Walnut Creek",0,2018-12-17
"BDB1","Beaverdam Branch",0,2018-12-18
"BB2","Big Branch",0,2018-12-18
"BBS3","Big Branch South",0,2018-12-18
"CC4","Crabtree Creek",0,2018-12-18
"CC5","Crabtree Creek",0,2018-12-18
"HSC6","Hare Snipe Creek",0,2018-12-18
"HC7","House Creek",0,2018-12-18
"LBC8","Little Brier Creek",0,2018-12-18
"MC9","Marsh Creek",0,2018-12-18
"MC10","Mine Creek",0,2018-12-18
"PC11","Perry Creek",0,2018-12-18
"PHB12","Pigeon House Branch",0,2018-12-18
"RC13","Richland Creek",0,2018-12-18
"RC14","Richland Creek-WF",0,2018-12-18
"RB15","Rocky Branch",0,2018-12-18
"SC16","Sycamore Creek",0,2018-12-18
"TC17","Turkey Creek",0,2018-12-18
"WC18","Walnut Creek",0,2018-12-18
"BDB1","Beaverdam Branch",0,2018-12-19
"BB2","Big Branch",0,2018-12-19
"BBS3","Big Branch South",0,2018-12-19
"CC4","Crabtree Creek",0,2018-12-19
"CC5","Crabtree Creek",0,2018-12-19
"HSC6","Hare Snipe Creek",0,2018-12-19
"HC7","House Creek",0,2018-12-19
"LBC8","Little Brier Creek",0,2018-12-19
"MC9","Marsh Creek",0,2018-12-19
"MC10","Mine Creek",0,2018-12-19
"PC11","Perry Creek",0,2018-12-19
"PHB12","Pigeon House Branch",0,2018-12-19
"RC13","Richland Creek",0,2018-12-19
"RC14","Richland Creek-WF",0,2018-12-19
"RB15","Rocky Branch",0,2018-12-19
"SC16","Sycamore Creek",0,2018-12-19
"TC17","Turkey Creek",0,2018-12-19
"WC18","Walnut Creek",0,2018-12-19
"BDB1","Beaverdam Branch",0,2018-12-20
"BB2","Big Branch",0,2018-12-20
"BBS3","Big Branch South",0,2018-12-20
"CC4","Crabtree Creek",0,2018-12-20
"CC5","Crabtree Creek",0,2018-12-20
"HSC6","Hare Snipe Creek",0,2018-12-20
"HC7","House Creek",0,2018-12-20
"LBC8","Little Brier Creek",0,2018-12-20
"MC9","Marsh Creek",0,2018-12-20
"MC10","Mine Creek",0,2018-12-20
"PC11","Perry Creek",0,2018-12-20
"PHB12","Pigeon House Branch",0,2018-12-20
"RC13","Richland Creek",0,2018-12-20
"RC14","Richland Creek-WF",0,2018-12-20
"RB15","Rocky Branch",0,2018-12-20
"SC16","Sycamore Creek",0,2018-12-20
"TC17","Turkey Creek",0,2018-12-20
"WC18","Walnut Creek",0,2018-12-20
"BDB1","Beaverdam Branch",19.8430004119873,2018-12-21
"BB2","Big Branch",17.9270000457764,2018-12-21
"BBS3","Big Branch South",18.0170001983643,2018-12-21
"CC4","Crabtree Creek",19.5510005950928,2018-12-21
"CC5","Crabtree Creek",17.1599998474121,2018-12-21
"HSC6","Hare Snipe Creek",19.5510005950928,2018-12-21
"HC7","House Creek",19.8430004119873,2018-12-21
"LBC8","Little Brier Creek",18.363000869751,2018-12-21
"MC9","Marsh Creek",17.1599998474121,2018-12-21
"MC10","Mine Creek",19.8430004119873,2018-12-21
"PC11","Perry Creek",17.201000213623,2018-12-21
"PHB12","Pigeon House Branch",17.7630004882812,2018-12-21
"RC13","Richland Creek",19.5510005950928,2018-12-21
"RC14","Richland Creek-WF",16.3719997406006,2018-12-21
"RB15","Rocky Branch",18.9580001831055,2018-12-21
"SC16","Sycamore Creek",19.5510005950928,2018-12-21
"TC17","Turkey Creek",19.5510005950928,2018-12-21
"WC18","Walnut Creek",17.9370002746582,2018-12-21
"BDB1","Beaverdam Branch",0.924000024795532,2018-12-22
"BB2","Big Branch",0.638999998569489,2018-12-22
"BBS3","Big Branch South",0.46000000834465,2018-12-22
"CC4","Crabtree Creek",0.705999970436096,2018-12-22
"CC5","Crabtree Creek",0.360000014305115,2018-12-22
"HSC6","Hare Snipe Creek",0.705999970436096,2018-12-22
"HC7","House Creek",0.924000024795532,2018-12-22
"LBC8","Little Brier Creek",1.36300003528595,2018-12-22
"MC9","Marsh Creek",0.360000014305115,2018-12-22
"MC10","Mine Creek",0.924000024795532,2018-12-22
"PC11","Perry Creek",0.973999977111816,2018-12-22
"PHB12","Pigeon House Branch",0.559000015258789,2018-12-22
"RC13","Richland Creek",0.705999970436096,2018-12-22
"RC14","Richland Creek-WF",0.759999990463257,2018-12-22
"RB15","Rocky Branch",0.36599999666214,2018-12-22
"SC16","Sycamore Creek",0.705999970436096,2018-12-22
"TC17","Turkey Creek",0.705999970436096,2018-12-22
"WC18","Walnut Creek",0.398000001907349,2018-12-22
"BDB1","Beaverdam Branch",0,2018-12-23
"BB2","Big Branch",0,2018-12-23
"BBS3","Big Branch South",0,2018-12-23
"CC4","Crabtree Creek",0,2018-12-23
"CC5","Crabtree Creek",0,2018-12-23
"HSC6","Hare Snipe Creek",0,2018-12-23
"HC7","House Creek",0,2018-12-23
"LBC8","Little Brier Creek",0,2018-12-23
"MC9","Marsh Creek",0,2018-12-23
"MC10","Mine Creek",0,2018-12-23
"PC11","Perry Creek",0,2018-12-23
"PHB12","Pigeon House Branch",0,2018-12-23
"RC13","Richland Creek",0,2018-12-23
"RC14","Richland Creek-WF",0,2018-12-23
"RB15","Rocky Branch",0,2018-12-23
"SC16","Sycamore Creek",0,2018-12-23
"TC17","Turkey Creek",0,2018-12-23
"WC18","Walnut Creek",0,2018-12-23
"BDB1","Beaverdam Branch",0,2018-12-24
"BB2","Big Branch",0,2018-12-24
"BBS3","Big Branch South",0,2018-12-24
"CC4","Crabtree Creek",0,2018-12-24
"CC5","Crabtree Creek",0,2018-12-24
"HSC6","Hare Snipe Creek",0,2018-12-24
"HC7","House Creek",0,2018-12-24
"LBC8","Little Brier Creek",0,2018-12-24
"MC9","Marsh Creek",0,2018-12-24
"MC10","Mine Creek",0,2018-12-24
"PC11","Perry Creek",0,2018-12-24
"PHB12","Pigeon House Branch",0,2018-12-24
"RC13","Richland Creek",0,2018-12-24
"RC14","Richland Creek-WF",0,2018-12-24
"RB15","Rocky Branch",0,2018-12-24
"SC16","Sycamore Creek",0,2018-12-24
"TC17","Turkey Creek",0,2018-12-24
"WC18","Walnut Creek",0,2018-12-24
"BDB1","Beaverdam Branch",0,2018-12-25
"BB2","Big Branch",0,2018-12-25
"BBS3","Big Branch South",0,2018-12-25
"CC4","Crabtree Creek",0,2018-12-25
"CC5","Crabtree Creek",0,2018-12-25
"HSC6","Hare Snipe Creek",0,2018-12-25
"HC7","House Creek",0,2018-12-25
"LBC8","Little Brier Creek",0,2018-12-25
"MC9","Marsh Creek",0,2018-12-25
"MC10","Mine Creek",0,2018-12-25
"PC11","Perry Creek",0,2018-12-25
"PHB12","Pigeon House Branch",0,2018-12-25
"RC13","Richland Creek",0,2018-12-25
"RC14","Richland Creek-WF",0,2018-12-25
"RB15","Rocky Branch",0,2018-12-25
"SC16","Sycamore Creek",0,2018-12-25
"TC17","Turkey Creek",0,2018-12-25
"WC18","Walnut Creek",0,2018-12-25
"BDB1","Beaverdam Branch",0,2018-12-26
"BB2","Big Branch",0,2018-12-26
"BBS3","Big Branch South",0,2018-12-26
"CC4","Crabtree Creek",0,2018-12-26
"CC5","Crabtree Creek",0,2018-12-26
"HSC6","Hare Snipe Creek",0,2018-12-26
"HC7","House Creek",0,2018-12-26
"LBC8","Little Brier Creek",0,2018-12-26
"MC9","Marsh Creek",0,2018-12-26
"MC10","Mine Creek",0,2018-12-26
"PC11","Perry Creek",0,2018-12-26
"PHB12","Pigeon House Branch",0,2018-12-26
"RC13","Richland Creek",0,2018-12-26
"RC14","Richland Creek-WF",0,2018-12-26
"RB15","Rocky Branch",0,2018-12-26
"SC16","Sycamore Creek",0,2018-12-26
"TC17","Turkey Creek",0,2018-12-26
"WC18","Walnut Creek",0,2018-12-26
"BDB1","Beaverdam Branch",0.0020000000949949,2018-12-27
"BB2","Big Branch",0,2018-12-27
"BBS3","Big Branch South",0,2018-12-27
"CC4","Crabtree Creek",0.0179999992251396,2018-12-27
"CC5","Crabtree Creek",0,2018-12-27
"HSC6","Hare Snipe Creek",0.0179999992251396,2018-12-27
"HC7","House Creek",0.0020000000949949,2018-12-27
"LBC8","Little Brier Creek",0,2018-12-27
"MC9","Marsh Creek",0,2018-12-27
"MC10","Mine Creek",0.0020000000949949,2018-12-27
"PC11","Perry Creek",0,2018-12-27
"PHB12","Pigeon House Branch",0,2018-12-27
"RC13","Richland Creek",0.0179999992251396,2018-12-27
"RC14","Richland Creek-WF",0,2018-12-27
"RB15","Rocky Branch",0,2018-12-27
"SC16","Sycamore Creek",0.0179999992251396,2018-12-27
"TC17","Turkey Creek",0.0179999992251396,2018-12-27
"WC18","Walnut Creek",0,2018-12-27
"BDB1","Beaverdam Branch",5.39499998092651,2018-12-28
"BB2","Big Branch",2.68499994277954,2018-12-28
"BBS3","Big Branch South",2.375,2018-12-28
"CC4","Crabtree Creek",8.63000011444092,2018-12-28
"CC5","Crabtree Creek",2.22399997711182,2018-12-28
"HSC6","Hare Snipe Creek",8.63000011444092,2018-12-28
"HC7","House Creek",5.39499998092651,2018-12-28
"LBC8","Little Brier Creek",5.71700000762939,2018-12-28
"MC9","Marsh Creek",2.22399997711182,2018-12-28
"MC10","Mine Creek",5.39499998092651,2018-12-28
"PC11","Perry Creek",2.29099988937378,2018-12-28
"PHB12","Pigeon House Branch",2.78999996185303,2018-12-28
"RC13","Richland Creek",8.63000011444092,2018-12-28
"RC14","Richland Creek-WF",2.73900008201599,2018-12-28
"RB15","Rocky Branch",3.57100009918213,2018-12-28
"SC16","Sycamore Creek",8.63000011444092,2018-12-28
"TC17","Turkey Creek",8.63000011444092,2018-12-28
"WC18","Walnut Creek",1.72300004959106,2018-12-28
"BDB1","Beaverdam Branch",20.9790000915527,2018-12-29
"BB2","Big Branch",19.7779998779297,2018-12-29
"BBS3","Big Branch South",20.5380001068115,2018-12-29
"CC4","Crabtree Creek",22.2439994812012,2018-12-29
"CC5","Crabtree Creek",18.6469993591309,2018-12-29
"HSC6","Hare Snipe Creek",22.2439994812012,2018-12-29
"HC7","House Creek",20.9790000915527,2018-12-29
"LBC8","Little Brier Creek",26.1909999847412,2018-12-29
"MC9","Marsh Creek",18.6469993591309,2018-12-29
"MC10","Mine Creek",20.9790000915527,2018-12-29
"PC11","Perry Creek",22.3560009002686,2018-12-29
"PHB12","Pigeon House Branch",18.9209995269775,2018-12-29
"RC13","Richland Creek",22.2439994812012,2018-12-29
"RC14","Richland Creek-WF",24.951000213623,2018-12-29
"RB15","Rocky Branch",19.9650001525879,2018-12-29
"SC16","Sycamore Creek",22.2439994812012,2018-12-29
"TC17","Turkey Creek",22.2439994812012,2018-12-29
"WC18","Walnut Creek",22.2560005187988,2018-12-29
"BDB1","Beaverdam Branch",0.456999987363815,2018-12-30
"BB2","Big Branch",0.243000000715256,2018-12-30
"BBS3","Big Branch South",0.331999987363815,2018-12-30
"CC4","Crabtree Creek",0.540000021457672,2018-12-30
"CC5","Crabtree Creek",0.0750000029802322,2018-12-30
"HSC6","Hare Snipe Creek",0.540000021457672,2018-12-30
"HC7","House Creek",0.456999987363815,2018-12-30
"LBC8","Little Brier Creek",0.44200000166893,2018-12-30
"MC9","Marsh Creek",0.0750000029802322,2018-12-30
"MC10","Mine Creek",0.456999987363815,2018-12-30
"PC11","Perry Creek",0.414000004529953,2018-12-30
"PHB12","Pigeon House Branch",0.166999995708466,2018-12-30
"RC13","Richland Creek",0.540000021457672,2018-12-30
"RC14","Richland Creek-WF",0.444999992847443,2018-12-30
"RB15","Rocky Branch",0.273000001907349,2018-12-30
"SC16","Sycamore Creek",0.540000021457672,2018-12-30
"TC17","Turkey Creek",0.540000021457672,2018-12-30
"WC18","Walnut Creek",0.377000004053116,2018-12-30
"BDB1","Beaverdam Branch",0.379000008106232,2018-12-31
"BB2","Big Branch",0.365000009536743,2018-12-31
"BBS3","Big Branch South",0.550000011920929,2018-12-31
"CC4","Crabtree Creek",0.691999971866608,2018-12-31
"CC5","Crabtree Creek",0.690999984741211,2018-12-31
"HSC6","Hare Snipe Creek",0.691999971866608,2018-12-31
"HC7","House Creek",0.379000008106232,2018-12-31
"LBC8","Little Brier Creek",0.500999987125397,2018-12-31
"MC9","Marsh Creek",0.690999984741211,2018-12-31
"MC10","Mine Creek",0.379000008106232,2018-12-31
"PC11","Perry Creek",0.739000022411346,2018-12-31
"PHB12","Pigeon House Branch",0.375,2018-12-31
"RC13","Richland Creek",0.691999971866608,2018-12-31
"RC14","Richland Creek-WF",0.0260000005364418,2018-12-31
"RB15","Rocky Branch",0.421000003814697,2018-12-31
"SC16","Sycamore Creek",0.691999971866608,2018-12-31
"TC17","Turkey Creek",0.691999971866608,2018-12-31
"WC18","Walnut Creek",0.579999983310699,2018-12-31
"BDB1","Beaverdam Branch",2.03900003433228,2019-01-01
"BB2","Big Branch",1.5809999704361,2019-01-01
"BBS3","Big Branch South",1.97399997711182,2019-01-01
"CC4","Crabtree Creek",2.30100011825562,2019-01-01
"CC5","Crabtree Creek",1.50499999523163,2019-01-01
"HSC6","Hare Snipe Creek",2.30100011825562,2019-01-01
